,binWidth_1_NDI_male_P45_nrxn,binWidth_1_NDI_male_P45_control,L2FC,p_val,fdr_bh_adjusted_p_val,roi,animal_1,animal_2
wavelet-HLL_firstorder_Uniformity,0.15875887520559218,0.24984074772352188,-0.654171546072764,0.7045693503407198,0.8493438743833334,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLL_gldm_GrayLevelNonUniformity,0.15875887520557797,0.24984074772353324,-0.6541715460729588,0.7045693503406378,0.8493438743833334,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLL_glszm_GrayLevelNonUniformityNormalized,0.29499999999999993,0.22199999999999998,0.4101552778990974,0.7474604475927986,0.8654805182653462,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLL_glszm_GrayLevelVariance,0.7050000000000001,0.7779999999999999,-0.14214689770003566,0.7474604475927991,0.8654805182653462,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLL_glszm_SizeZoneNonUniformity,0.38636363636363635,0.2909090909090909,0.4093909361377018,0.7464297631860134,0.8654805182653462,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLL_glcm_DifferenceEntropy,0.5616261376909186,0.626637456065302,-0.15802092741433632,0.7929447089395688,0.9062225245023644,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLL_glcm_Imc1,0.5633869010177522,0.6234697776191024,-0.14619360700363015,0.808463962422212,0.9121131883737776,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLL_glszm_ZoneVariance,0.6947789357851701,0.6321518908454935,0.1362827704158667,0.8261481766240022,0.9202663233280025,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLL_glcm_DifferenceVariance,0.5607006353580815,0.6120976002983781,-0.1265310075379001,0.8371437675618427,0.920858144318027,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLL_firstorder_TotalEnergy,0.3271445473636424,0.30409766691424023,0.10539347715584568,0.9188239333406136,0.9467028795414344,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLL_firstorder_Mean,0.5385965961766453,0.4960074420041143,0.11884334561804513,0.879205967169598,0.9467028795414344,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLL_glcm_JointEnergy,0.402606361615355,0.42836653749880327,-0.08947581760124133,0.9251869050064018,0.9467028795414344,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLL_glcm_MaximumProbability,0.37775920313796174,0.4126905687072867,-0.12759356515179152,0.8947260465677482,0.9467028795414344,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLL_firstorder_Variance,0.3272425241882339,0.30418904649938927,0.10539203017660817,0.9187989650150606,0.9467028795414344,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLL_firstorder_Energy,0.3271445473636423,0.3040976669142402,0.10539347715584539,0.9188239333406139,0.9467028795414344,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLL_firstorder_RootMeanSquared,0.34942710989669373,0.3615471411977411,-0.049192226303524024,0.9568753021696081,0.9584666842764156,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HLL_glcm_JointEntropy,0.5838589955331344,0.5693185553573642,0.03638387295885103,0.9584666842764156,0.9584666842764156,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
