,binWidth_1_NDI_male_P45_nrxn,binWidth_1_NDI_male_P45_control,L2FC,p_val,fdr_bh_adjusted_p_val,roi,animal_1,animal_2
wavelet-LLH_firstorder_Kurtosis,0.025397258627150095,0.5011049841812208,-4.302368201010969,0.09117605174289292,0.18659285007847853,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLH_firstorder_Range,0.09777720927799174,0.5821411161930353,-2.573798783497276,0.09099658880762643,0.18659285007847853,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLH_firstorder_Maximum,0.09710069764166199,0.5157443603621701,-2.4091025742432985,0.09566693787506143,0.19133387575012287,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLH_glcm_JointEntropy,0.42166126658754877,0.7699764326842796,-0.8687297856273322,0.09866202423676311,0.19293906961855897,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLH_glrlm_LongRunLowGrayLevelEmphasis,0.6298472218188447,0.2659840571545068,1.243662150879005,0.10242347044200709,0.19594055214992662,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLH_glcm_JointEnergy,0.5732248959102932,0.2348149585709251,1.2875769527802499,0.10990583314255892,0.2017617260386388,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLH_firstorder_Minimum,0.8676192042304266,0.4233619546938794,1.03517035877682,0.11005185056653025,0.2017617260386388,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLH_glszm_LargeAreaLowGrayLevelEmphasis,0.2430405939835736,0.5231027224031122,-1.1058969774490601,0.14091954534017256,0.25307999979459567,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLH_glszm_ZonePercentage,0.5416666666666665,0.2666666666666665,1.022367813028455,0.14723645680908495,0.2591361639839895,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLH_glszm_LargeAreaEmphasis,0.2612584056879324,0.5337343732433262,-1.0306444709156966,0.1528014512509999,0.26365740608015664,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLH_glszm_LargeAreaHighGrayLevelEmphasis,0.28388905198436243,0.5469412903866437,-0.9460587665334917,0.16948793592818132,0.2868257377246145,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLH_glszm_ZoneEntropy,0.8065246086874658,0.4764497469557523,0.7593944981867018,0.18594779081959875,0.3087435017382017,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLH_glcm_MCC,0.6652125558365343,0.34703934488195787,0.9387161649410235,0.19893970173257225,0.3241980324530807,l_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
