,binWidth_1_vISO_male_P45_nrxn,binWidth_1_vISO_male_P45_control,L2FC,p_val,fdr_bh_adjusted_p_val,roi,animal_1,animal_2
wavelet-HHL_glszm_SizeZoneNonUniformityNormalized,0.3125,0.6,-0.9411063109464314,0.43457157707222605,0.5707805788411328,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHL_glszm_SmallAreaLowGrayLevelEmphasis,0.33333333045690083,0.16666666595331492,0.9999999937254495,0.5205026695176911,0.6735916899640708,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHL_glcm_SumEntropy,0.5881984704174776,0.49825804605071083,0.23940993015657708,0.6857570599138876,0.874588714093074,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHL_firstorder_Mean,0.6459672104850889,0.734114999032886,-0.18454514370149427,0.7113060174464587,0.881618725849132,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHL_glcm_Autocorrelation,0.5165465715021131,0.5939467128994792,-0.20143507520294632,0.7024117360562421,0.881618725849132,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHL_glcm_ClusterShade,0.4834526404983141,0.41666175929609783,0.21449787144285684,0.7436439031952051,0.9088981039052506,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHL_gldm_HighGrayLevelEmphasis,0.5228040540540562,0.5587837837837839,-0.09601982506964214,0.8618720441988742,0.9553096183153569,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHL_gldm_GrayLevelNonUniformity,0.45413770913772566,0.4318790218790582,0.07250259464488855,0.9173036317947889,0.9553096183153569,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHL_gldm_LowGrayLevelEmphasis,0.4771959459459456,0.4412162162162204,0.11309597064346688,0.8618720441988834,0.9553096183153569,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHL_gldm_GrayLevelVariance,0.5458622908622317,0.5681209781209304,-0.0576611395344379,0.9173036317946702,0.9553096183153569,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHL_glrlm_GrayLevelNonUniformityNormalized,0.4023593613437697,0.4207204915688635,-0.06437748856486146,0.9402008986882274,0.9553096183153569,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHL_glszm_HighGrayLevelZoneEmphasis,0.6500000000000001,0.6,0.11547721741993647,0.8485246790481975,0.9553096183153569,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHL_glrlm_LowGrayLevelRunEmphasis,0.5653822009902072,0.5802584033694813,-0.037469045139325814,0.9553096183153241,0.9553096183153569,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHL_glrlm_HighGrayLevelRunEmphasis,0.4346177990097928,0.41974159663053,0.05024581656825788,0.9553096183153569,0.9553096183153569,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHL_glrlm_GrayLevelVariance,0.5976406386535018,0.5792795084296813,0.04501862085209164,0.940200898692418,0.9553096183153569,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHL_glcm_SumSquares,0.5666643506881712,0.5875997801261633,-0.052339411860156865,0.9211653339276442,0.9553096183153569,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHL_glcm_SumAverage,0.5032709277192211,0.5446021318869014,-0.11386736936604244,0.8393562740548307,0.9553096183153569,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHL_glcm_JointAverage,0.5032709277192176,0.54460213188691,-0.1138673693660752,0.8393562740547854,0.9553096183153569,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHL_firstorder_Uniformity,0.45413770913769724,0.4318790218790241,0.072502594644912,0.9173036317947694,0.9553096183153569,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHL_firstorder_Entropy,0.5459213206504643,0.5682286333312504,-0.057778489670753844,0.9171258278720189,0.9553096183153569,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHL_glszm_LowGrayLevelZoneEmphasis,0.35,0.4,-0.19264507794239608,0.848524679048198,0.9553096183153569,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHL_gldm_SmallDependenceLowGrayLevelEmphasis,0.3885792424272245,0.3464699184664326,0.1654787366501312,0.836931335384784,0.9553096183153569,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
