,feature_name,case,control,L2FC,p_val,fdr_bh_adjusted_p_val,image_type,param_type,roi,transformation_type,feature_class,feature_type,fdr_bh_significance_alpha_0.05
4159,original_glcm_Correlation,0.6199018525609998,0.3163072241753196,0.9707133093459268,0.2446182488191032,0.5535330085452219,NDI,binWidth_0_075,l_globus_pallidus_caudate_putamen,original,glcm,Correlation,False
4160,original_glcm_DifferenceAverage,0.3721508210596047,0.2716854044828137,0.4539503559093991,0.6448758444890204,0.7668793826355917,NDI,binWidth_0_075,l_globus_pallidus_caudate_putamen,original,glcm,DifferenceAverage,False
4161,original_glcm_DifferenceEntropy,0.4020183644706873,0.29132907948551645,0.4646116925784972,0.5867811108924699,0.7668793826355917,NDI,binWidth_0_075,l_globus_pallidus_caudate_putamen,original,glcm,DifferenceEntropy,False
4162,original_glcm_DifferenceVariance,0.4146969006618966,0.2979127031468137,0.4771676228141678,0.6070654089603732,0.7668793826355917,NDI,binWidth_0_075,l_globus_pallidus_caudate_putamen,original,glcm,DifferenceVariance,False
4163,original_glcm_Id,0.6227623938270117,0.6410707829258797,-0.041801830411179984,0.9409435281928143,0.955002126632316,NDI,binWidth_0_075,l_globus_pallidus_caudate_putamen,original,glcm,Id,False
4164,original_glcm_Idm,0.6230613695583858,0.688318977566728,-0.14370301577731542,0.7812719682155118,0.8651394092150045,NDI,binWidth_0_075,l_globus_pallidus_caudate_putamen,original,glcm,Idm,False
4165,original_glcm_Idmn,0.44166863283719415,0.7930190983020509,-0.8443912345311922,0.0939670279033156,0.4336391029022746,NDI,binWidth_0_075,l_globus_pallidus_caudate_putamen,original,glcm,Idmn,False
4166,original_glcm_Idn,0.4256342766932155,0.6918190413232651,-0.7007803853756271,0.2165333038806229,0.5260633215361307,NDI,binWidth_0_075,l_globus_pallidus_caudate_putamen,original,glcm,Idn,False
4167,original_glcm_Imc1,0.4163544492668999,0.8080552955373772,-0.956641779496156,0.0650775116046369,0.4336391029022746,NDI,binWidth_0_075,l_globus_pallidus_caudate_putamen,original,glcm,Imc1,False
4168,original_glcm_Imc2,0.7271925113314219,0.2827567476098655,1.362775890050824,0.04006726552299385,0.4336391029022746,NDI,binWidth_0_075,l_globus_pallidus_caudate_putamen,original,glcm,Imc2,False
4169,original_glcm_InverseVariance,0.4166857663326952,0.7287195525048846,-0.8064038810991705,0.16704950686545866,0.5260633215361307,NDI,binWidth_0_075,l_globus_pallidus_caudate_putamen,original,glcm,InverseVariance,False
4170,original_glcm_JointAverage,0.35786646134454825,0.5571941281847566,-0.6387587115448242,0.4073585652762887,0.6868335324499949,NDI,binWidth_0_075,l_globus_pallidus_caudate_putamen,original,glcm,JointAverage,False
4171,original_glcm_JointEnergy,0.37922502309939465,0.5815356230292303,-0.6168134059645344,0.3580775179151364,0.6868335324499949,NDI,binWidth_0_075,l_globus_pallidus_caudate_putamen,original,glcm,JointEnergy,False
4172,original_glcm_JointEntropy,0.4892473146732025,0.344458266543376,0.5062347311456665,0.4912779411649324,0.7005350245162121,NDI,binWidth_0_075,l_globus_pallidus_caudate_putamen,original,glcm,JointEntropy,False
4173,original_glcm_MCC,0.2427055727653856,0.3753397708352397,-0.6289899310430304,0.5321980357382368,0.7205142637686898,NDI,binWidth_0_075,l_globus_pallidus_caudate_putamen,original,glcm,MCC,False
4174,original_glcm_MaximumProbability,0.3534379460146334,0.4797993172339944,-0.4409741649563932,0.6280095083253661,0.7668793826355917,NDI,binWidth_0_075,l_globus_pallidus_caudate_putamen,original,glcm,MaximumProbability,False
4175,original_glcm_SumAverage,0.35786646134454825,0.5571941281847564,-0.6387587115448239,0.4073585652762889,0.6868335324499949,NDI,binWidth_0_075,l_globus_pallidus_caudate_putamen,original,glcm,SumAverage,False
4176,original_glcm_SumEntropy,0.5469587960876194,0.3416063898161374,0.679097193809501,0.3016515027855165,0.6320317201220346,NDI,binWidth_0_075,l_globus_pallidus_caudate_putamen,original,glcm,SumEntropy,False
4177,original_glcm_SumSquares,0.43660840655207894,0.2494572548957071,0.8075472811028463,0.4048113789963532,0.6868335324499949,NDI,binWidth_0_075,l_globus_pallidus_caudate_putamen,original,glcm,SumSquares,False
4178,original_glrlm_GrayLevelNonUniformity,0.2921491564998007,0.6921164519517943,-1.244309674822754,0.06935566936879442,0.4336391029022746,NDI,binWidth_0_075,l_globus_pallidus_caudate_putamen,original,glrlm,GrayLevelNonUniformity,False
4179,original_glrlm_GrayLevelNonUniformityNormalized,0.5201605401156282,0.7136917353725358,-0.4563441068330644,0.36470620950362936,0.6868335324499949,NDI,binWidth_0_075,l_globus_pallidus_caudate_putamen,original,glrlm,GrayLevelNonUniformityNormalized,False
4180,original_glrlm_GrayLevelVariance,0.3051948709053852,0.3684434223218279,-0.2717123815186621,0.784143546103734,0.8651394092150045,NDI,binWidth_0_075,l_globus_pallidus_caudate_putamen,original,glrlm,GrayLevelVariance,False
4181,original_glrlm_HighGrayLevelRunEmphasis,0.3031493110618854,0.4804285195979451,-0.6642932522812551,0.4935587672727858,0.7005350245162121,NDI,binWidth_0_075,l_globus_pallidus_caudate_putamen,original,glrlm,HighGrayLevelRunEmphasis,False
4182,original_glrlm_LongRunEmphasis,0.4393875220305037,0.42388428069502143,0.051823433343346714,0.955002126632316,0.955002126632316,NDI,binWidth_0_075,l_globus_pallidus_caudate_putamen,original,glrlm,LongRunEmphasis,False
4183,original_glrlm_LongRunHighGrayLevelEmphasis,0.22733507825516566,0.3892121292578168,-0.7757363583664527,0.4840398177939598,0.7005350245162121,NDI,binWidth_0_075,l_globus_pallidus_caudate_putamen,original,glrlm,LongRunHighGrayLevelEmphasis,False
4184,original_glrlm_LongRunLowGrayLevelEmphasis,0.4966422727840673,0.2434837763550399,1.0283814180203592,0.24531576515072334,0.5535330085452219,NDI,binWidth_0_075,l_globus_pallidus_caudate_putamen,original,glrlm,LongRunLowGrayLevelEmphasis,False
4185,original_glrlm_LowGrayLevelRunEmphasis,0.4299278702399015,0.2591105201373695,0.7305270450956226,0.4529213656186709,0.6992470206042639,NDI,binWidth_0_075,l_globus_pallidus_caudate_putamen,original,glrlm,LowGrayLevelRunEmphasis,False
4186,original_glrlm_RunEntropy,0.6713626407314286,0.32355578202449314,1.053077798943063,0.13930290706347218,0.5260633215361307,NDI,binWidth_0_075,l_globus_pallidus_caudate_putamen,original,glrlm,RunEntropy,False
4187,original_glrlm_RunLengthNonUniformity,0.3898181708121608,0.5103414390986087,-0.3886614502326128,0.6362263592682349,0.7668793826355917,NDI,binWidth_0_075,l_globus_pallidus_caudate_putamen,original,glrlm,RunLengthNonUniformity,False
4188,original_glrlm_RunLengthNonUniformityNormalized,0.4265670055365797,0.6258128004677391,-0.5529587887738743,0.3982563726698811,0.6868335324499949,NDI,binWidth_0_075,l_globus_pallidus_caudate_putamen,original,glrlm,RunLengthNonUniformityNormalized,False
4189,original_glrlm_RunPercentage,0.39290617848970266,0.4782935599869244,-0.2837115116972868,0.7630529418532367,0.8651394092150045,NDI,binWidth_0_075,l_globus_pallidus_caudate_putamen,original,glrlm,RunPercentage,False
4190,original_glrlm_RunVariance,0.351910573468717,0.4081714353500489,-0.2139663614261774,0.8294875910477029,0.8794567230385283,NDI,binWidth_0_075,l_globus_pallidus_caudate_putamen,original,glrlm,RunVariance,False
4191,original_glrlm_ShortRunEmphasis,0.4629544103388072,0.7110976565397452,-0.6191775714179686,0.28063132616105896,0.6023306512725171,NDI,binWidth_0_075,l_globus_pallidus_caudate_putamen,original,glrlm,ShortRunEmphasis,False
4192,original_glrlm_ShortRunHighGrayLevelEmphasis,0.28174941766803485,0.4861249501223846,-0.7869145530597863,0.4509883581142047,0.6992470206042639,NDI,binWidth_0_075,l_globus_pallidus_caudate_putamen,original,glrlm,ShortRunHighGrayLevelEmphasis,False
4193,original_glrlm_ShortRunLowGrayLevelEmphasis,0.40625361004104266,0.2883776328446125,0.4944213625692208,0.6219253234307816,0.7668793826355917,NDI,binWidth_0_075,l_globus_pallidus_caudate_putamen,original,glrlm,ShortRunLowGrayLevelEmphasis,False
4194,original_glszm_GrayLevelNonUniformity,0.20877454291390168,0.8686001203417131,-2.0567463461810678,0.0005375528600815108,0.034033482600336784,NDI,binWidth_0_075,l_globus_pallidus_caudate_putamen,original,glszm,GrayLevelNonUniformity,True
4195,original_glszm_GrayLevelNonUniformityNormalized,0.4400528198194755,0.7550316430947329,-0.7788604067705515,0.18818330039950196,0.5260633215361307,NDI,binWidth_0_075,l_globus_pallidus_caudate_putamen,original,glszm,GrayLevelNonUniformityNormalized,False
4196,original_glszm_GrayLevelVariance,0.16492480237730278,0.4953426958918826,-1.5866186027384508,0.10348205864713372,0.4336391029022746,NDI,binWidth_0_075,l_globus_pallidus_caudate_putamen,original,glszm,GrayLevelVariance,False
4197,original_glszm_HighGrayLevelZoneEmphasis,0.30874425898151925,0.3805027968918929,-0.30149474790975417,0.7992460752744202,0.8683167237549256,NDI,binWidth_0_075,l_globus_pallidus_caudate_putamen,original,glszm,HighGrayLevelZoneEmphasis,False
4198,original_glszm_LargeAreaEmphasis,0.6469957972636032,0.15406887535274633,2.070180899547533,0.058932128279915036,0.4336391029022746,NDI,binWidth_0_075,l_globus_pallidus_caudate_putamen,original,glszm,LargeAreaEmphasis,False
4199,original_glszm_LargeAreaHighGrayLevelEmphasis,0.425902243796829,0.5013697136994051,-0.23535251923822795,0.7864903720136405,0.8651394092150045,NDI,binWidth_0_075,l_globus_pallidus_caudate_putamen,original,glszm,LargeAreaHighGrayLevelEmphasis,False
4200,original_glszm_LargeAreaLowGrayLevelEmphasis,0.4837725884596072,0.14881366211369768,1.700822043778872,0.09870908068797596,0.4336391029022746,NDI,binWidth_0_075,l_globus_pallidus_caudate_putamen,original,glszm,LargeAreaLowGrayLevelEmphasis,False
4201,original_glszm_LowGrayLevelZoneEmphasis,0.33364247508444256,0.21364215367587214,0.6431066330371534,0.612228570484171,0.7668793826355917,NDI,binWidth_0_075,l_globus_pallidus_caudate_putamen,original,glszm,LowGrayLevelZoneEmphasis,False
4202,original_glszm_SizeZoneNonUniformity,0.1314189759389619,0.5992276966561544,-2.188930702236397,0.010325596081108534,0.30288415171251704,NDI,binWidth_0_075,l_globus_pallidus_caudate_putamen,original,glszm,SizeZoneNonUniformity,False
4203,original_glszm_SizeZoneNonUniformityNormalized,0.2385447727702401,0.6071209419752128,-1.3477238653367372,0.08329065942589907,0.4336391029022746,NDI,binWidth_0_075,l_globus_pallidus_caudate_putamen,original,glszm,SizeZoneNonUniformityNormalized,False
4204,original_glszm_SmallAreaEmphasis,0.2904347022416313,0.6514506585405662,-1.1654420695927399,0.0956357424778661,0.4336391029022746,NDI,binWidth_0_075,l_globus_pallidus_caudate_putamen,original,glszm,SmallAreaEmphasis,False
4205,original_glszm_SmallAreaHighGrayLevelEmphasis,0.20491435687173987,0.3690283483632759,-0.8487105797023797,0.4722209266929712,0.7005350245162121,NDI,binWidth_0_075,l_globus_pallidus_caudate_putamen,original,glszm,SmallAreaHighGrayLevelEmphasis,False
4206,original_glszm_SmallAreaLowGrayLevelEmphasis,0.3384933232447537,0.2280224221003178,0.5699516813136768,0.6365227072562665,0.7668793826355917,NDI,binWidth_0_075,l_globus_pallidus_caudate_putamen,original,glszm,SmallAreaLowGrayLevelEmphasis,False
4207,original_glszm_ZoneEntropy,0.7053197744653834,0.3863187046447044,0.8684859567553579,0.12200186843507177,0.4880074737402871,NDI,binWidth_0_075,l_globus_pallidus_caudate_putamen,original,glszm,ZoneEntropy,False
4208,original_glszm_ZonePercentage,0.12730061349693247,0.7055214723926381,-2.470450619597451,0.000773488240916745,0.034033482600336784,NDI,binWidth_0_075,l_globus_pallidus_caudate_putamen,original,glszm,ZonePercentage,True
4209,original_glszm_ZoneVariance,0.644110788560851,0.17051510883087198,1.917409278820653,0.06618114754307469,0.4336391029022746,NDI,binWidth_0_075,l_globus_pallidus_caudate_putamen,original,glszm,ZoneVariance,False
4210,original_gldm_DependenceEntropy,0.6967627957006404,0.33025104505447833,1.0771044651672477,0.0509465891012499,0.4336391029022746,NDI,binWidth_0_075,l_globus_pallidus_caudate_putamen,original,gldm,DependenceEntropy,False
4211,original_gldm_DependenceNonUniformity,0.4718681132971834,0.4517939697335625,0.06271866933516047,0.940461361655881,0.955002126632316,NDI,binWidth_0_075,l_globus_pallidus_caudate_putamen,original,gldm,DependenceNonUniformity,False
4212,original_gldm_DependenceNonUniformityNormalized,0.4718681132971833,0.4517939697335624,0.06271866933516047,0.940461361655881,0.955002126632316,NDI,binWidth_0_075,l_globus_pallidus_caudate_putamen,original,gldm,DependenceNonUniformityNormalized,False
4213,original_gldm_DependenceVariance,0.4074876984725651,0.4948539702280732,-0.2802463465547632,0.7509313327955651,0.8651394092150045,NDI,binWidth_0_075,l_globus_pallidus_caudate_putamen,original,gldm,DependenceVariance,False
4214,original_gldm_GrayLevelNonUniformity,0.396239102756057,0.6528241781448207,-0.7203232310311508,0.2120659001768395,0.5260633215361307,NDI,binWidth_0_075,l_globus_pallidus_caudate_putamen,original,gldm,GrayLevelNonUniformity,False
4215,original_gldm_GrayLevelVariance,0.43705342919352186,0.2864954659876705,0.609297350636216,0.5159058055200787,0.7093704825901082,NDI,binWidth_0_075,l_globus_pallidus_caudate_putamen,original,gldm,GrayLevelVariance,False
4216,original_gldm_HighGrayLevelEmphasis,0.2951975498481363,0.4977788509194424,-0.7538241889607111,0.41427717946427456,0.6868335324499949,NDI,binWidth_0_075,l_globus_pallidus_caudate_putamen,original,gldm,HighGrayLevelEmphasis,False
4217,original_gldm_LargeDependenceEmphasis,0.5669447867613644,0.5053953115480861,0.16579596104207558,0.8291004907378892,0.8794567230385283,NDI,binWidth_0_075,l_globus_pallidus_caudate_putamen,original,gldm,LargeDependenceEmphasis,False
4218,original_gldm_LargeDependenceHighGrayLevelEmphasis,0.24376270553215465,0.4170659759645933,-0.77479820492524,0.4456536881611287,0.6992470206042639,NDI,binWidth_0_075,l_globus_pallidus_caudate_putamen,original,gldm,LargeDependenceHighGrayLevelEmphasis,False
4219,original_gldm_LargeDependenceLowGrayLevelEmphasis,0.4694020747204282,0.20391914171602754,1.2028270122094855,0.20065698332368934,0.5260633215361307,NDI,binWidth_0_075,l_globus_pallidus_caudate_putamen,original,gldm,LargeDependenceLowGrayLevelEmphasis,False
4220,original_gldm_LowGrayLevelEmphasis,0.43689348615769785,0.2310277030717773,0.9192157372022748,0.34186029541029833,0.6868335324499949,NDI,binWidth_0_075,l_globus_pallidus_caudate_putamen,original,gldm,LowGrayLevelEmphasis,False
4221,original_gldm_SmallDependenceEmphasis,0.3097847820772036,0.794168604191347,-1.358179053373346,0.0137795737005569,0.3031506214122518,NDI,binWidth_0_075,l_globus_pallidus_caudate_putamen,original,gldm,SmallDependenceEmphasis,False
4222,original_gldm_SmallDependenceHighGrayLevelEmphasis,0.16288174812703676,0.4174876855840911,-1.357908693471086,0.2798784201707405,0.6023306512725171,NDI,binWidth_0_075,l_globus_pallidus_caudate_putamen,original,gldm,SmallDependenceHighGrayLevelEmphasis,False
4223,original_gldm_SmallDependenceLowGrayLevelEmphasis,0.3679984605304946,0.3850731834482088,-0.06543292615899382,0.945260092173893,0.955002126632316,NDI,binWidth_0_075,l_globus_pallidus_caudate_putamen,original,gldm,SmallDependenceLowGrayLevelEmphasis,False
4224,original_firstorder_10Percentile,0.38088938909615,0.06537127155439464,2.5426434327177168,0.15570512429488953,0.4900208841087953,NDI,binWidth_0_1,r_amygdala,original,firstorder,10Percentile,False
4225,original_firstorder_90Percentile,0.4490753412538369,0.11488328349856294,1.9667886170721287,0.13735300473840795,0.4900208841087953,NDI,binWidth_0_1,r_amygdala,original,firstorder,90Percentile,False
4226,original_firstorder_Energy,0.38961206655478464,0.07368637492393651,2.4025685737048037,0.15828838054094296,0.4900208841087953,NDI,binWidth_0_1,r_amygdala,original,firstorder,Energy,False
4227,original_firstorder_Entropy,0.4818155595319554,0.1667663996697415,1.5306523422417644,0.19651457631844527,0.4900208841087953,NDI,binWidth_0_1,r_amygdala,original,firstorder,Entropy,False
4228,original_firstorder_InterquartileRange,0.712169908175723,0.2538485465800987,1.4882534778802166,0.019842341168558,0.4900208841087953,NDI,binWidth_0_1,r_amygdala,original,firstorder,InterquartileRange,False
4229,original_firstorder_Kurtosis,0.0738798878211116,0.4340759989318895,-2.5546940739902526,0.07378641146969298,0.4900208841087953,NDI,binWidth_0_1,r_amygdala,original,firstorder,Kurtosis,False
4230,original_firstorder_Maximum,0.5147176088830125,0.4030945893454726,0.3526627207647311,0.5604003929254678,0.7147135446005967,NDI,binWidth_0_1,r_amygdala,original,firstorder,Maximum,False
4231,original_firstorder_MeanAbsoluteDeviation,0.5752521513354678,0.18119125681652545,1.6666811324571815,0.056143832813274765,0.4900208841087953,NDI,binWidth_0_1,r_amygdala,original,firstorder,MeanAbsoluteDeviation,False
4232,original_firstorder_Mean,0.40262062600328574,0.08677208812825787,2.2141181300678063,0.15921595943348218,0.4900208841087953,NDI,binWidth_0_1,r_amygdala,original,firstorder,Mean,False
4233,original_firstorder_Median,0.3791199995338144,0.04423303292103649,3.0994584924714568,0.14700517603340268,0.4900208841087953,NDI,binWidth_0_1,r_amygdala,original,firstorder,Median,False
4234,original_firstorder_Minimum,0.6574994324645262,0.23761397082306074,1.4683699853432406,0.09556584475161724,0.4900208841087953,NDI,binWidth_0_1,r_amygdala,original,firstorder,Minimum,False
4235,original_firstorder_Range,0.3703476286621463,0.5704158423155914,-0.6231339510558341,0.41393835282745,0.5971569680133704,NDI,binWidth_0_1,r_amygdala,original,firstorder,Range,False
4236,original_firstorder_RobustMeanAbsoluteDeviation,0.6561526149183508,0.19976912548144754,1.7156977807576084,0.019356515067970943,0.4900208841087953,NDI,binWidth_0_1,r_amygdala,original,firstorder,RobustMeanAbsoluteDeviation,False
4237,original_firstorder_RootMeanSquared,0.4061749558235204,0.08845667715877861,2.199058333749288,0.15619681913619676,0.4900208841087953,NDI,binWidth_0_1,r_amygdala,original,firstorder,RootMeanSquared,False
4238,original_firstorder_Skewness,0.3835418470971164,0.7073510351570762,-0.8830423606248321,0.13836961374433784,0.4900208841087953,NDI,binWidth_0_1,r_amygdala,original,firstorder,Skewness,False
4239,original_firstorder_TotalEnergy,0.3896120665547847,0.07368637492393666,2.4025685737048006,0.15828838054094313,0.4900208841087953,NDI,binWidth_0_1,r_amygdala,original,firstorder,TotalEnergy,False
4240,original_firstorder_Uniformity,0.4318910485130467,0.790556328063515,-0.8722008447762203,0.14396734096489694,0.4900208841087953,NDI,binWidth_0_1,r_amygdala,original,firstorder,Uniformity,False
4241,original_firstorder_Variance,0.4608917139880715,0.11615051171055102,1.988432320749698,0.1162800822953486,0.4900208841087953,NDI,binWidth_0_1,r_amygdala,original,firstorder,Variance,False
4242,original_glcm_Autocorrelation,0.5042863204856797,0.3859689256348964,0.3857583898182234,0.6637342422082655,0.7787815108576982,NDI,binWidth_0_1,r_amygdala,original,glcm,Autocorrelation,False
4243,original_glcm_ClusterProminence,0.3760934119388537,0.06911988027303233,2.443918411152736,0.16568946743340926,0.4900208841087953,NDI,binWidth_0_1,r_amygdala,original,glcm,ClusterProminence,False
4244,original_glcm_ClusterShade,0.7081279658676565,0.9540194601905114,-0.4300086013613487,0.2786572344205938,0.4900208841087953,NDI,binWidth_0_1,r_amygdala,original,glcm,ClusterShade,False
4245,original_glcm_ClusterTendency,0.4268677969615118,0.08890627797756892,2.2634321279157343,0.14835382957072046,0.4900208841087953,NDI,binWidth_0_1,r_amygdala,original,glcm,ClusterTendency,False
4246,original_glcm_Contrast,0.3399853108239909,0.0696520232249965,2.2872352502060225,0.2192243978078453,0.4900208841087953,NDI,binWidth_0_1,r_amygdala,original,glcm,Contrast,False
4247,original_glcm_Correlation,0.5271058753694335,0.2876896107826655,0.8735796505514625,0.28955779515519725,0.4900208841087953,NDI,binWidth_0_1,r_amygdala,original,glcm,Correlation,False
4248,original_glcm_DifferenceAverage,0.3928056999174262,0.13484012774050708,1.5425659652665864,0.2194567896739064,0.4900208841087953,NDI,binWidth_0_1,r_amygdala,original,glcm,DifferenceAverage,False
4249,original_glcm_DifferenceEntropy,0.3611920246327873,0.08314625203121402,2.119042899492554,0.21073326262838266,0.4900208841087953,NDI,binWidth_0_1,r_amygdala,original,glcm,DifferenceEntropy,False
4250,original_glcm_DifferenceVariance,0.3308415612517648,0.05263403718638267,2.652072518155699,0.213867453975192,0.4900208841087953,NDI,binWidth_0_1,r_amygdala,original,glcm,DifferenceVariance,False
4251,original_glcm_Id,0.5519374467616798,0.7962642626405287,-0.5287425390988695,0.23485178525082775,0.4900208841087953,NDI,binWidth_0_1,r_amygdala,original,glcm,Id,False
4252,original_glcm_Idm,0.5779882548116695,0.8291153302884643,-0.5205326188669531,0.22488588244774968,0.4900208841087953,NDI,binWidth_0_1,r_amygdala,original,glcm,Idm,False
4253,original_glcm_Idmn,0.4431330281229666,0.7648454785955735,-0.7874284506721979,0.11481233276256235,0.4900208841087953,NDI,binWidth_0_1,r_amygdala,original,glcm,Idmn,False
4254,original_glcm_Idn,0.4094641191419219,0.7131170435927885,-0.8004018492788413,0.10884260886832264,0.4900208841087953,NDI,binWidth_0_1,r_amygdala,original,glcm,Idn,False
4255,original_glcm_Imc1,0.5153291553257343,0.7883730758520061,-0.6133842900852582,0.21638588900342096,0.4900208841087953,NDI,binWidth_0_1,r_amygdala,original,glcm,Imc1,False
4256,original_glcm_Imc2,0.5602261366843142,0.30338483451133114,0.8848603217220049,0.27448512934551483,0.4900208841087953,NDI,binWidth_0_1,r_amygdala,original,glcm,Imc2,False
4257,original_glcm_InverseVariance,0.4846646473458727,0.4999621363102527,-0.04483198668571002,0.9509510850618113,0.9812773517900608,NDI,binWidth_0_1,r_amygdala,original,glcm,InverseVariance,False
4258,original_glcm_JointAverage,0.5268177219606253,0.3994878852376008,0.3991521251243477,0.6437713011215513,0.7736310159937902,NDI,binWidth_0_1,r_amygdala,original,glcm,JointAverage,False
4259,original_glcm_JointEnergy,0.3935424913630728,0.7423390590329095,-0.915558865862782,0.1530958220610322,0.4900208841087953,NDI,binWidth_0_1,r_amygdala,original,glcm,JointEnergy,False
4260,original_glcm_JointEntropy,0.4541304731821297,0.15837402500935385,1.5197711103144411,0.21409763234076248,0.4900208841087953,NDI,binWidth_0_1,r_amygdala,original,glcm,JointEntropy,False
4261,original_glcm_MCC,0.6368123629200935,0.46233671332144105,0.461924415359369,0.42838933155810105,0.6080364705985949,NDI,binWidth_0_1,r_amygdala,original,glcm,MCC,False
4262,original_glcm_MaximumProbability,0.3208460025151485,0.6811347077694327,-1.0860591392327412,0.17936361146401528,0.4900208841087953,NDI,binWidth_0_1,r_amygdala,original,glcm,MaximumProbability,False
4263,original_glcm_SumAverage,0.5268177219606254,0.39948788523760104,0.39915212512434745,0.6437713011215516,0.7736310159937902,NDI,binWidth_0_1,r_amygdala,original,glcm,SumAverage,False
4264,original_glcm_SumEntropy,0.4917595507339838,0.1804937795218512,1.4460039547508798,0.21222791633666355,0.4900208841087953,NDI,binWidth_0_1,r_amygdala,original,glcm,SumEntropy,False
4265,original_glcm_SumSquares,0.4033711485723371,0.07532314432487114,2.4209427669186656,0.15479812877231094,0.4900208841087953,NDI,binWidth_0_1,r_amygdala,original,glcm,SumSquares,False
4266,original_glrlm_GrayLevelNonUniformity,0.5025053031110429,0.7384675357703049,-0.5553956775438191,0.35882646394474793,0.5751104579282251,NDI,binWidth_0_1,r_amygdala,original,glrlm,GrayLevelNonUniformity,False
4267,original_glrlm_GrayLevelNonUniformityNormalized,0.5616570792792788,0.8408088461221876,-0.5820882886936093,0.2519656641359453,0.4900208841087953,NDI,binWidth_0_1,r_amygdala,original,glrlm,GrayLevelNonUniformityNormalized,False
4268,original_glrlm_GrayLevelVariance,0.3857164373509877,0.10859288505500216,1.8286110462264125,0.22114441070216898,0.4900208841087953,NDI,binWidth_0_1,r_amygdala,original,glrlm,GrayLevelVariance,False
4269,original_glrlm_HighGrayLevelRunEmphasis,0.44270186526824695,0.3912227011042152,0.17834536546184454,0.8612421872696692,0.935670524441122,NDI,binWidth_0_1,r_amygdala,original,glrlm,HighGrayLevelRunEmphasis,False
4270,original_glrlm_LongRunEmphasis,0.3974107020975103,0.6446818406413749,-0.6979566220523467,0.26676007934225937,0.4900208841087953,NDI,binWidth_0_1,r_amygdala,original,glrlm,LongRunEmphasis,False
4271,original_glrlm_LongRunHighGrayLevelEmphasis,0.4457235747250824,0.3854198241513305,0.20971848954988295,0.8402685087361325,0.9242953596097456,NDI,binWidth_0_1,r_amygdala,original,glrlm,LongRunHighGrayLevelEmphasis,False
4272,original_glrlm_LongRunLowGrayLevelEmphasis,0.2882817073943338,0.5027099975842078,-0.802247085666446,0.3469190241798438,0.5751104579282251,NDI,binWidth_0_1,r_amygdala,original,glrlm,LongRunLowGrayLevelEmphasis,False
4273,original_glrlm_LowGrayLevelRunEmphasis,0.4685807241966642,0.4619138356986132,0.020673848039087613,0.9812773517900608,0.9812773517900608,NDI,binWidth_0_1,r_amygdala,original,glrlm,LowGrayLevelRunEmphasis,False
4274,original_glrlm_RunEntropy,0.5066492775430746,0.3083095551517916,0.7166078005242714,0.39425826158449256,0.5806937884066001,NDI,binWidth_0_1,r_amygdala,original,glrlm,RunEntropy,False
4275,original_glrlm_RunLengthNonUniformity,0.4143540372801648,0.21814050241660185,0.92560631739744,0.3594440362051407,0.5751104579282251,NDI,binWidth_0_1,r_amygdala,original,glrlm,RunLengthNonUniformity,False
4276,original_glrlm_RunLengthNonUniformityNormalized,0.3828363370298833,0.2519647882427956,0.6035056371479373,0.5557018273383163,0.7147135446005967,NDI,binWidth_0_1,r_amygdala,original,glrlm,RunLengthNonUniformityNormalized,False
4277,original_glrlm_RunPercentage,0.5026113249037931,0.2744365035733921,0.8729707873664809,0.27392970808952954,0.4900208841087953,NDI,binWidth_0_1,r_amygdala,original,glrlm,RunPercentage,False
4278,original_glrlm_RunVariance,0.33400389598038577,0.6170137434501493,-0.8854376934441057,0.24057131861591466,0.4900208841087953,NDI,binWidth_0_1,r_amygdala,original,glrlm,RunVariance,False
4279,original_glrlm_ShortRunEmphasis,0.3952182854829576,0.3450594747921604,0.19580464967426325,0.824401193855862,0.9183203172065298,NDI,binWidth_0_1,r_amygdala,original,glrlm,ShortRunEmphasis,False
4280,original_glrlm_ShortRunHighGrayLevelEmphasis,0.3948768714006978,0.4039886916834519,-0.03291204089492972,0.9777257603361322,0.9812773517900608,NDI,binWidth_0_1,r_amygdala,original,glrlm,ShortRunHighGrayLevelEmphasis,False
4281,original_glrlm_ShortRunLowGrayLevelEmphasis,0.4141712489133405,0.3926829268433211,0.07686253397015054,0.935843026904532,0.9804069805666528,NDI,binWidth_0_1,r_amygdala,original,glrlm,ShortRunLowGrayLevelEmphasis,False
4282,original_glszm_GrayLevelNonUniformity,0.3149716915289687,0.6734068241469815,-1.0962561707384295,0.08605419944427327,0.4900208841087953,NDI,binWidth_0_1,r_amygdala,original,glszm,GrayLevelNonUniformity,False
4283,original_glszm_GrayLevelNonUniformityNormalized,0.4157451033160672,0.5351886806076012,-0.3643483314745372,0.6741185692808602,0.7805583433778381,NDI,binWidth_0_1,r_amygdala,original,glszm,GrayLevelNonUniformityNormalized,False
4284,original_glszm_GrayLevelVariance,0.3498905865916389,0.5968540539261008,-0.7704743477661509,0.2595190544203965,0.4900208841087953,NDI,binWidth_0_1,r_amygdala,original,glszm,GrayLevelVariance,False
4285,original_glszm_HighGrayLevelZoneEmphasis,0.30215146350773514,0.38527086960126,-0.3506011777681813,0.7331585113923469,0.8271531923400837,NDI,binWidth_0_1,r_amygdala,original,glszm,HighGrayLevelZoneEmphasis,False
