,binWidth_1_vISO_male_P45_nrxn,binWidth_1_vISO_male_P45_control,L2FC,p_val,fdr_bh_adjusted_p_val,roi,animal_1,animal_2
wavelet-HLL_glszm_SmallAreaLowGrayLevelEmphasis,0.4233756261550766,0.30385597108160567,0.4785505728080533,0.5721408512879371,0.7296868828020068,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HLL_glszm_LargeAreaEmphasis,0.41468342360907173,0.270439144534433,0.616706390005982,0.5821729842211792,0.7318746087351968,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HLL_gldm_DependenceEntropy,0.3483530566847364,0.4692932941310701,-0.42993962289568555,0.5960101183049791,0.7387167663498333,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HLL_glszm_LargeAreaLowGrayLevelEmphasis,0.37347997495704055,0.24800729417746217,0.5906483389193405,0.6430500740948143,0.7445842963203113,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HLL_glszm_ZonePercentage,0.4687499999999999,0.5999999999999999,-0.3561438102252753,0.6393968805286341,0.7445842963203113,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HLL_gldm_DependenceNonUniformity,0.38843146901270753,0.4951151212094544,-0.3501039247146631,0.6255639904069531,0.7445842963203113,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HLL_gldm_DependenceNonUniformityNormalized,0.3884314690127102,0.4951151212094551,-0.3501039247146551,0.625563990406959,0.7445842963203113,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HLL_glcm_SumEntropy,0.29554213368355775,0.43045356522823963,-0.5424937951375293,0.638462473908672,0.7445842963203113,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HLL_glszm_ZoneVariance,0.516293459439629,0.39077509641660596,0.4018527925449801,0.6723142572278245,0.7683591511175136,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HLL_firstorder_Median,0.40799522550042294,0.4732108287650346,-0.21393081871962472,0.76838344638542,0.8353399023716721,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HLL_gldm_SmallDependenceHighGrayLevelEmphasis,0.5836615257899807,0.5028610873560335,0.21497205237163125,0.770693975928774,0.8353399023716721,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HLL_glrlm_LowGrayLevelRunEmphasis,0.5973552444251986,0.5283869238727306,0.17699438655068667,0.7783849090281308,0.8353399023716721,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HLL_glrlm_HighGrayLevelRunEmphasis,0.4026447555747996,0.47161307612726233,-0.22809617709948982,0.7783849090281489,0.8353399023716721,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HLL_gldm_LargeDependenceHighGrayLevelEmphasis,0.5526979145801323,0.46455551846164056,0.25064014740684476,0.7452088147461364,0.8353399023716721,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HLL_glrlm_GrayLevelVariance,0.7673729554438182,0.7276348017279816,0.076713374204557,0.8735485302778717,0.9151460793388054,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HLL_glrlm_GrayLevelNonUniformityNormalized,0.23262704455629546,0.2723651982721094,-0.22752354319585744,0.8735485302779507,0.9151460793388054,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HLL_firstorder_Skewness,0.4558661559271798,0.42482745086646323,0.10173331462655362,0.8989731261471212,0.9307015894229019,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HLL_glszm_GrayLevelNonUniformity,0.4434065934065933,0.47443223443223437,-0.0975718114162673,0.915486253935312,0.9331386788154185,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HLL_gldm_DependenceVariance,0.45380991374356516,0.4745742229806799,-0.0645456152234804,0.922534830192516,0.9331386788154185,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HLL_glszm_SmallAreaEmphasis,0.5212879631984141,0.5398787631214981,-0.05055491973326155,0.9351366081486286,0.9351366081486286,l_hippocampus,male_P45_nrxn,male_P45_control
