,binWidth_1_ODI_male_P45_nrxn,binWidth_1_ODI_male_P45_control,L2FC,p_val,fdr_bh_adjusted_p_val,roi,animal_1,animal_2
wavelet-LLL_glszm_LargeAreaLowGrayLevelEmphasis,0.6090645050628498,0.3422970019319783,0.831346373476889,0.23646545529414978,0.28901333424840525,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LLL_glszm_GrayLevelNonUniformity,0.4926528046132127,0.7367039020469786,-0.5805136137780346,0.2350416358555225,0.28901333424840525,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LLL_glszm_ZoneVariance,0.6208393734236897,0.3566474335406522,0.7997214637930146,0.2455775802297754,0.296038726852332,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LLL_glszm_SizeZoneNonUniformityNormalized,0.5711491514888138,0.35364169948945384,0.6915791447667884,0.27705456228656505,0.329470290286726,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LLL_gldm_SmallDependenceEmphasis,0.6629441157359364,0.42148944792383175,0.6533907470120114,0.31435975838645575,0.3688487831734414,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LLL_glszm_HighGrayLevelZoneEmphasis,0.68141338798159,0.4281143897953408,0.6705339646130369,0.3284623250742298,0.3803247974543713,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LLL_firstorder_Minimum,0.6777483254034938,0.4831878566948367,0.4881654456020179,0.4579933625877015,0.523420985814516,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LLL_gldm_SmallDependenceLowGrayLevelEmphasis,0.2634046256216468,0.42362379275844697,-0.6855029394913132,0.5188729299264774,0.585395100429872,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LLL_glszm_LowGrayLevelZoneEmphasis,0.2897415309080763,0.4439954892184259,-0.6157785274229993,0.5353080859532322,0.5962925514415751,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LLL_glszm_GrayLevelVariance,0.29034424073886933,0.39239281196379405,-0.43453419677094585,0.6651078151647871,0.7316185966812658,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LLL_glszm_SmallAreaLowGrayLevelEmphasis,0.5562987720573103,0.46372603117805633,0.2625872066565758,0.7249182596393491,0.7875655166452188,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LLL_glszm_SmallAreaEmphasis,0.596992126700281,0.5193833448611168,0.20091215329547302,0.7507812558963061,0.7932443172600322,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LLL_gldm_DependenceVariance,0.36810275520363867,0.4600918996870135,-0.3218135086231716,0.7571877573845762,0.7932443172600322,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LLL_firstorder_Kurtosis,0.4384960853418103,0.3652481346670111,0.26368705795739467,0.7450507981376377,0.7932443172600322,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LLL_glszm_SmallAreaHighGrayLevelEmphasis,0.6067886567071454,0.5579946668333987,0.1209427829101824,0.8252993211186317,0.8544275324522305,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LLL_glszm_SizeZoneNonUniformity,0.4187060618119114,0.4524973091071822,-0.1119714080311504,0.8907433279199071,0.9114582890343235,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LLL_glrlm_ShortRunLowGrayLevelEmphasis,0.4332073602403943,0.4569960131117252,-0.0771238243920203,0.9191885084735163,0.9297538936283843,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LLL_glszm_GrayLevelNonUniformityNormalized,0.6941838874627206,0.6747533559109293,0.040957632495898115,0.9305904531896623,0.9305904531896623,l_hippocampus,male_P45_nrxn,male_P45_control
