,binWidth_1_NDI_male_P45_nrxn,binWidth_1_NDI_male_P45_control,L2FC,p_val,fdr_bh_adjusted_p_val,roi,animal_1,animal_2
wavelet-LLL_firstorder_Uniformity,0.43862957391713103,0.24940916460189197,0.8144886084308761,0.436272311098421,0.5998744277603288,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLL_gldm_GrayLevelVariance,0.5613013194448213,0.7517994844768499,-0.42157247546678495,0.43260493934281463,0.5998744277603288,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLL_gldm_GrayLevelNonUniformity,0.4386295739171311,0.2494091646018918,0.8144886084308772,0.4362723110984207,0.5998744277603288,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLL_glcm_SumSquares,0.5651190571544283,0.7574223096891439,-0.42254307497202104,0.4285514969498464,0.5998744277603288,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLL_gldm_LargeDependenceHighGrayLevelEmphasis,0.45673520109310994,0.2642592848783158,0.7894038218332616,0.4496265638228739,0.6005056864308542,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLL_glcm_Imc1,0.5876273352808807,0.7459588833364226,-0.34419460363964677,0.4650912023304369,0.6005056864308542,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLL_glcm_ClusterTendency,0.5582342407910967,0.7296169574183231,-0.386268641660857,0.46866953514273213,0.6005056864308542,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLL_glszm_GrayLevelNonUniformity,0.3902772952272692,0.5824020833081203,-0.5775159812159314,0.45958238081591585,0.6005056864308542,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLL_glszm_LargeAreaEmphasis,0.4783091685378175,0.27850296866716234,0.7802507402232886,0.47085104958782886,0.6005056864308542,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLL_gldm_SmallDependenceHighGrayLevelEmphasis,0.6280754995514513,0.7789463672712238,-0.31058600525986346,0.4809358576773116,0.6046050782229061,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLL_gldm_LargeDependenceLowGrayLevelEmphasis,0.43199175794055955,0.27242694588902355,0.6651343790619765,0.5023186304031473,0.6225921052884079,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLL_glcm_MaximumProbability,0.47944945272964845,0.3152926616938624,0.6046871309063085,0.517087102606645,0.6319953476303439,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLL_glcm_Idn,0.44492448206843704,0.27749645412331747,0.6810911486299218,0.5268523324321638,0.6351096610141153,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLL_glcm_Imc2,0.6391175024484472,0.7644672139145461,-0.2583734327221985,0.5466627310544058,0.6500854099025366,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLL_glcm_Autocorrelation,0.48984524170779786,0.34305475654941525,0.5138871562185834,0.5615357044038666,0.6570804145281468,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLL_gldm_LowGrayLevelEmphasis,0.49944834469460364,0.6346229054072404,-0.34556411790064817,0.592256714047765,0.6570804145281468,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLL_gldm_HighGrayLevelEmphasis,0.49946763202725697,0.36601362862010234,0.4484938186094038,0.5973458313892244,0.6570804145281468,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLL_glcm_JointAverage,0.4977186471937818,0.3609113777897656,0.4636858139270897,0.5880676647569358,0.6570804145281468,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLL_glcm_SumAverage,0.4977186471937818,0.3609113777897662,0.46368581392708735,0.5880676647569376,0.6570804145281468,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLL_glszm_ZoneEntropy,0.382484592752382,0.509883997400271,-0.41476742568119934,0.5798281552322248,0.6570804145281468,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLL_glszm_SmallAreaLowGrayLevelEmphasis,0.5119777441091173,0.6229426189991762,-0.28301818164228804,0.6126311024928959,0.665574531103393,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLL_glszm_ZonePercentage,0.41406250000000006,0.55,-0.4095830691867356,0.6430848071001718,0.6901397929855503,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLL_glszm_LargeAreaLowGrayLevelEmphasis,0.3914153361686653,0.2755469852293826,0.5064019410925189,0.6810712184989665,0.7220996051555306,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLL_glcm_Idmn,0.43891483541956955,0.3340416632227587,0.39391298091012666,0.7155426065770523,0.7496160640331023,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLL_glszm_SizeZoneNonUniformityNormalized,0.5287632684847368,0.44561109137084465,0.24683681869259694,0.7675971137537851,0.794688776592154,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLL_glszm_SizeZoneNonUniformity,0.4185630742330963,0.47348334328210495,-0.17786863167897807,0.8161606942104364,0.8351411754711442,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLL_glcm_Correlation,0.6459658786577962,0.6736545134450332,-0.06055092824337869,0.8967365596519921,0.9070438764296012,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-LLL_glszm_SmallAreaEmphasis,0.5992992692689423,0.6131597170720318,-0.03298630414618702,0.9524399003977473,0.9524399003977473,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
